gene_id,log2FoldChange
Pocillopora_acuta_HIv1_PredGene_g24056.t1,-0.5026956467496428
Pocillopora_acuta_HIv1_PredGene_g26049.t1,0.5472810698497643
Pocillopora_acuta_HIv1_PredGene_g13097.t1,0.6327486649566022
Pocillopora_acuta_HIv1_PredGene_g8775.t1,-0.135641779143018
Pocillopora_acuta_HIv1_PredGene_g18422.t1,-1.3292185649261306
Pocillopora_acuta_HIv1_PredGene_g23669.t1,0.5270865402959487
Pocillopora_acuta_HIv1_PredGene_g17299.t1,0.04095388111003332
Pocillopora_acuta_HIv1_PredGene_g24054.t1,0.11269684158423304
Pocillopora_acuta_HIv1_PredGene_g13030.t1,-0.5593046260795148
Pocillopora_acuta_HIv1_PredGene_g28432.t1,-0.17375985901215346
Pocillopora_acuta_HIv1_PredGene_g18178.t1,-0.11348346805323663
Pocillopora_acuta_HIv1_PredGene_g289.t1,-2.007853715446835
Pocillopora_acuta_HIv1_PredGene_g5544.t1,-0.056537481623727216
Pocillopora_acuta_HIv1_PredGene_g6425.t1,-0.3371115519842488
Pocillopora_acuta_HIv1_PredGene_g7012.t1,-2.632343106747239
Pocillopora_acuta_HIv1_PredGene_g3782.t1,0.3319685901549881
Pocillopora_acuta_HIv1_PredGene_13592_t,-0.3786416287083671
Pocillopora_acuta_HIv1_PredGene_g12468.t1,-0.28847479365935474
Pocillopora_acuta_HIv1_PredGene_g18688.t1,-0.5011589321104329
Pocillopora_acuta_HIv1_PredGene_g8210.t1,-0.18739870851496912
Pocillopora_acuta_HIv1_PredGene_g6427.t1,-4.9446034714065075
Pocillopora_acuta_HIv1_PredGene_g5650.t1,-0.24886775758584329
Pocillopora_acuta_HIv1_PredGene_g16909.t1,0.6917407420359991
Pocillopora_acuta_HIv1_PredGene_g14928.t1,-0.14400261717513552
Pocillopora_acuta_HIv1_PredGene_g34.t1,0.021482169383208204
Pocillopora_acuta_HIv1_PredGene_g493.t1,0.42004746803810944
Pocillopora_acuta_HIv1_PredGene_g27671.t1,0.16883219633458868
Pocillopora_acuta_HIv1_PredGene_g1962.t1,0.7213429003554936
Pocillopora_acuta_HIv1_PredGene_g21462.t1,0.33392081893603887
Pocillopora_acuta_HIv1_PredGene_g12062.t1,-0.10271716066047916
Pocillopora_acuta_HIv1_PredGene_g21834.t1,-5.3623569935684285
Pocillopora_acuta_HIv1_PredGene_g19477.t1,-0.5620245741591051
Pocillopora_acuta_HIv1_PredGene_g26844.t1,0.02141459705765626
Pocillopora_acuta_HIv1_PredGene_g26183.t1,-0.0514848103074056
Pocillopora_acuta_HIv1_PredGene_3570_t,-0.3022823241006739
Pocillopora_acuta_HIv1_PredGene_g8233.t1,-0.8391994966360137
Pocillopora_acuta_HIv1_PredGene_g4498.t1,-1.8938025379249706
Pocillopora_acuta_HIv1_PredGene_g23843.t1,-0.13974177651247044
Pocillopora_acuta_HIv1_PredGene_g12060.t1,0.23019872171849434
Pocillopora_acuta_HIv1_PredGene_g18273.t1,0.0669771863599511
Pocillopora_acuta_HIv1_PredGene_g10003.t1,0.1693060397890995
Pocillopora_acuta_HIv1_PredGene_g15950.t1,1.0613956544752334
Pocillopora_acuta_HIv1_PredGene_g13953.t1,-0.08736917609183262
Pocillopora_acuta_HIv1_PredGene_g4012.t1,-0.05946592050662986
Pocillopora_acuta_HIv1_PredGene_g6062.t3,-0.06426842711271494
Pocillopora_acuta_HIv1_PredGene_g27169.t1,-0.5098012313874158
Pocillopora_acuta_HIv1_PredGene_g17141.t2,-0.14311509965698582
Pocillopora_acuta_HIv1_PredGene_g4010.t1,0.39047826156468424
Pocillopora_acuta_HIv1_PredGene_g23710.t1,-0.5825809270359622
Pocillopora_acuta_HIv1_PredGene_g29678.t1,1.2291377079181387
Pocillopora_acuta_HIv1_PredGene_g7540.t1,-0.0684467221083609
Pocillopora_acuta_HIv1_PredGene_g20260.t1,-0.2857797247540362
Pocillopora_acuta_HIv1_PredGene_g26891.t2,0.09879462081409969
Pocillopora_acuta_HIv1_PredGene_g26891.t1,-0.3215087234537525
Pocillopora_acuta_HIv1_PredGene_g12308.t1,-0.0884515501091038
Pocillopora_acuta_HIv1_PredGene_g7852.t1,-0.588949400830273
Pocillopora_acuta_HIv1_PredGene_g26041.t1,0.011297132287051825
Pocillopora_acuta_HIv1_PredGene_g3030.t1,2.4479652887182066
Pocillopora_acuta_HIv1_PredGene_g14925.t1,0.10423815737797877
Pocillopora_acuta_HIv1_PredGene_g14678.t1,0.277880291237971
Pocillopora_acuta_HIv1_PredGene_g23410.t1,-0.45771315725580997
Pocillopora_acuta_HIv1_PredGene_g3467.t1,-0.6941344529777361
Pocillopora_acuta_HIv1_PredGene_g3885.t1,0.061386859101340244
Pocillopora_acuta_HIv1_PredGene_g9895.t1,-0.5286069543373763
Pocillopora_acuta_HIv1_PredGene_g3032.t1,0.027646497122060684
Pocillopora_acuta_HIv1_PredGene_g5753.t1,0.6237665956946518
Pocillopora_acuta_HIv1_PredGene_g29036.t1,0.0067755286045577704
Pocillopora_acuta_HIv1_PredGene_g33308.t1,0.16864165707301748
Pocillopora_acuta_HIv1_PredGene_19308_t,0.8577776669849233
Pocillopora_acuta_HIv1_PredGene_g6536.t1,0.11026369134048268
Pocillopora_acuta_HIv1_PredGene_g21323.t1,0.22269016724472623
Pocillopora_acuta_HIv1_PredGene_g3215.t1,-0.4855334273904531
Pocillopora_acuta_HIv1_PredGene_g29646.t1,-0.1908204048516422
Pocillopora_acuta_HIv1_PredGene_g4500.t1,0.10464565728468317
Pocillopora_acuta_HIv1_PredGene_g6444.t1,-0.18645299375095947
Pocillopora_acuta_HIv1_PredGene_g29371.t2,0.13041535805784685
Pocillopora_acuta_HIv1_PredGene_22971_t,0.6595717237370773
Pocillopora_acuta_HIv1_PredGene_g12527.t1,-0.5336292177240803
Pocillopora_acuta_HIv1_PredGene_g20233.t1,-0.0709988763623899
Pocillopora_acuta_HIv1_PredGene_g18554.t1,-0.5728071313962931
Pocillopora_acuta_HIv1_PredGene_g25378.t1,0.05257533181246254
Pocillopora_acuta_HIv1_PredGene_g18801.t1,-0.4443518993102861
Pocillopora_acuta_HIv1_PredGene_g1284.t1,0.033840708793359285
Pocillopora_acuta_HIv1_PredGene_g13962.t1,-0.12811130644267618
Pocillopora_acuta_HIv1_PredGene_g21089.t1,0.310711839508964
Pocillopora_acuta_HIv1_PredGene_g5457.t2,-0.2744625384518249
Pocillopora_acuta_HIv1_PredGene_g16664.t1,-0.11746910145865545
Pocillopora_acuta_HIv1_PredGene_g33535.t1,-0.010912234023820818
Pocillopora_acuta_HIv1_PredGene_g19501.t1,-0.31399381632532053
Pocillopora_acuta_HIv1_PredGene_g4660.t1,0.8711354904739727
Pocillopora_acuta_HIv1_PredGene_g14797.t1,0.15440615789695708
Pocillopora_acuta_HIv1_PredGene_g18556.t1,0.6071379057036419
Pocillopora_acuta_HIv1_PredGene_g30232.t1,-0.5271266383663177
Pocillopora_acuta_HIv1_PredGene_g24193.t1,0.03557334996782482
Pocillopora_acuta_HIv1_PredGene_g11706.t1,-0.8110262520752971
Pocillopora_acuta_HIv1_PredGene_g10333.t1,-0.0343281824222538
Pocillopora_acuta_HIv1_PredGene_g30885.t1,-0.15733469677232936
Pocillopora_acuta_HIv1_PredGene_g29073.t1,0.2646426196471461
Pocillopora_acuta_HIv1_PredGene_g27566.t1,-0.09211203837367013
Pocillopora_acuta_HIv1_PredGene_g12290.t1,0.0111879032304516
Pocillopora_acuta_HIv1_PredGene_g16050.t1,-1.4548063054885687
Pocillopora_acuta_HIv1_PredGene_3889_t,-0.0650358183396074
Pocillopora_acuta_HIv1_PredGene_g12241.t1,1.260599925865612
Pocillopora_acuta_HIv1_PredGene_g30887.t1,0.019370744996760402
Pocillopora_acuta_HIv1_PredGene_g25225.t1,0.012691069259481163
Pocillopora_acuta_HIv1_PredGene_g25268.t1,-0.10332817422799837
Pocillopora_acuta_HIv1_PredGene_g16290.t1,-0.03473676833684375
Pocillopora_acuta_HIv1_PredGene_g10033.t1,-0.5969231838744564
Pocillopora_acuta_HIv1_PredGene_g12292.t1,-0.2309006355811839
Pocillopora_acuta_HIv1_PredGene_g30870.t1,-0.37043002126890817
Pocillopora_acuta_HIv1_PredGene_g9916.t1,0.24487878420833706
Pocillopora_acuta_HIv1_PredGene_g31926.t1,0.11753952835647538
Pocillopora_acuta_HIv1_PredGene_g25338.t1,-0.5592411768007174
Pocillopora_acuta_HIv1_PredGene_g26182.t1,0.20195591973444274
Pocillopora_acuta_HIv1_PredGene_g21606.t1,-0.08208084987456025
Pocillopora_acuta_HIv1_PredGene_g19689.t1,-0.274672788340912
Pocillopora_acuta_HIv1_PredGene_g423.t1,0.13313395820938423
Pocillopora_acuta_HIv1_PredGene_g20410.t1,0.7686060222647872
Pocillopora_acuta_HIv1_PredGene_g3280.t1,0.08363908804206592
Pocillopora_acuta_HIv1_PredGene_g17479.t1,-0.07757976217804136
Pocillopora_acuta_HIv1_PredGene_g25895.t1,-0.45421543820075766
Pocillopora_acuta_HIv1_PredGene_g24376.t1,-0.6915392984976864
Pocillopora_acuta_HIv1_PredGene_g3324.t1,0.2262391368296705
Pocillopora_acuta_HIv1_PredGene_g4084.t1,0.67621196915843
Pocillopora_acuta_HIv1_PredGene_g25794.t1,-0.4661078480640324
Pocillopora_acuta_HIv1_PredGene_g7989.t1,-0.12770662645623332
Pocillopora_acuta_HIv1_PredGene_g29574.t1,-0.03771060392819096
Pocillopora_acuta_HIv1_PredGene_g22075.t1,4.223106190288163
Pocillopora_acuta_HIv1_PredGene_14587_t,0.19799792425876864
Pocillopora_acuta_HIv1_PredGene_g24204.t2,0.164228903837222
Pocillopora_acuta_HIv1_PredGene_g15787.t1,-1.000692442275325
Pocillopora_acuta_HIv1_PredGene_g4608.t1,-0.26924768494706447
Pocillopora_acuta_HIv1_PredGene_g221.t1,0.48578132437246396
Pocillopora_acuta_HIv1_PredGene_g11243.t1,0.01657237629108561
Pocillopora_acuta_HIv1_PredGene_g22259.t1,0.20923403034446403
Pocillopora_acuta_HIv1_PredGene_g15785.t1,0.11884733580174621
Pocillopora_acuta_HIv1_PredGene_g19544.t1,-0.16712455986175118
Pocillopora_acuta_HIv1_PredGene_g4769.t1,0.0882940259104911
Pocillopora_acuta_HIv1_PredGene_g20789.t1,0.006274962432067726
Pocillopora_acuta_HIv1_PredGene_g4429.t1,0.15576303438892716
Pocillopora_acuta_HIv1_PredGene_g3199.t1,0.2591186387144333
Pocillopora_acuta_HIv1_PredGene_g4057.t1,0.29397691463016146
Pocillopora_acuta_HIv1_PredGene_g25619.t1,0.759326219932148
Pocillopora_acuta_HIv1_PredGene_g7245.t1,1.0944594324197816
Pocillopora_acuta_HIv1_PredGene_12047_t,0.03753322083205087
Pocillopora_acuta_HIv1_PredGene_g4052.t1,0.026910361635838678
Pocillopora_acuta_HIv1_PredGene_g4052.t2,0.15181935293333448
Pocillopora_acuta_HIv1_PredGene_g11657.t1,0.09144229866175697
Pocillopora_acuta_HIv1_PredGene_g28053.t2,-0.05041829755167109
Pocillopora_acuta_HIv1_PredGene_g5996.t1,-0.35129356912561627
Pocillopora_acuta_HIv1_PredGene_g8273.t1,0.13445908780879595
Pocillopora_acuta_HIv1_PredGene_g13984.t1,-0.028624752390263606
Pocillopora_acuta_HIv1_PredGene_g12779.t1,0.022962900553804205
Pocillopora_acuta_HIv1_PredGene_g9397.t1,0.0030830559809529737
Pocillopora_acuta_HIv1_PredGene_g18336.t1,-0.6891552446946706
Pocillopora_acuta_HIv1_PredGene_g26581.t1,-0.3335058173150893
Pocillopora_acuta_HIv1_PredGene_g14105.t1,-0.5586126921719109
Pocillopora_acuta_HIv1_PredGene_g9395.t1,-3.5504467804262467
Pocillopora_acuta_HIv1_PredGene_g11937.t1,0.018475850181249052
Pocillopora_acuta_HIv1_PredGene_g2382.t1,0.04136158961958448
Pocillopora_acuta_HIv1_PredGene_g22038.t1,-0.091951471986758307
Pocillopora_acuta_HIv1_PredGene_g2628.t1,-0.14321055861222212
Pocillopora_acuta_HIv1_PredGene_g6836.t1,-0.36201466035682944
Pocillopora_acuta_HIv1_PredGene_26926_t,0.07899935485638147
Pocillopora_acuta_HIv1_PredGene_g16608.t1,-0.151114523204209
Pocillopora_acuta_HIv1_PredGene_g1276.t1,-0.9358582650519925
Pocillopora_acuta_HIv1_PredGene_g7287.t2,2.9736138983517035
Pocillopora_acuta_HIv1_PredGene_g7287.t1,-0.792828764887615
Pocillopora_acuta_HIv1_PredGene_g15066.t1,-0.22586589146247535
Pocillopora_acuta_HIv1_PredGene_g16486.t1,-0.1328519721430794
Pocillopora_acuta_HIv1_PredGene_g3509.t1,0.09129407323633026
Pocillopora_acuta_HIv1_PredGene_g14732.t1,-0.320829571488299
Pocillopora_acuta_HIv1_PredGene_g30263.t1,-0.1751750209737458
Pocillopora_acuta_HIv1_PredGene_g9106.t1,0.05387255296529082
Pocillopora_acuta_HIv1_PredGene_g7188.t1,-0.074043365451808
Pocillopora_acuta_HIv1_PredGene_g4529.t1,0.15278775722427806
Pocillopora_acuta_HIv1_PredGene_g23434.t1,-0.12731151638323907
Pocillopora_acuta_HIv1_PredGene_g7624.t1,-0.18331970807169234
Pocillopora_acuta_HIv1_PredGene_g21357.t1,-0.05213937203094907
Pocillopora_acuta_HIv1_PredGene_g19955.t1,-0.006526998969325001
Pocillopora_acuta_HIv1_PredGene_g32497.t1,0.2382729314087447
Pocillopora_acuta_HIv1_PredGene_g24458.t1,0.048713918684633435
Pocillopora_acuta_HIv1_PredGene_g19892.t1,-0.7500008984792444
Pocillopora_acuta_HIv1_PredGene_g29563.t1,-0.027920427796913564
Pocillopora_acuta_HIv1_PredGene_g8313.t1,0.022672179044032435
Pocillopora_acuta_HIv1_PredGene_g21894.t1,1.827789288650115
Pocillopora_acuta_HIv1_PredGene_g5737.t1,1.1073644958607063
Pocillopora_acuta_HIv1_PredGene_g27347.t1,0.021969254432505515
Pocillopora_acuta_HIv1_PredGene_29992_t,-0.4971904399371731
Pocillopora_acuta_HIv1_PredGene_g10814.t1,-0.07774791469454642
Pocillopora_acuta_HIv1_PredGene_g7464.t1,-0.3537560890111064
Pocillopora_acuta_HIv1_PredGene_g22469.t1,-0.1676351023240305
Pocillopora_acuta_HIv1_PredGene_g7285.t1,0.14957866830087538
Pocillopora_acuta_HIv1_PredGene_g14128.t1,-0.03320485340985838
Pocillopora_acuta_HIv1_PredGene_g3994.t1,0.32885525718667635
Pocillopora_acuta_HIv1_PredGene_g3144.t1,1.112138123692047
Pocillopora_acuta_HIv1_PredGene_g27829.t1,0.1397949623698709
Pocillopora_acuta_HIv1_PredGene_g7494.t2,0.5052854950228544
Pocillopora_acuta_HIv1_PredGene_g21680.t1,-0.038774594240682574
Pocillopora_acuta_HIv1_PredGene_g16694.t1,-0.022681942158839116
Pocillopora_acuta_HIv1_PredGene_g4602.t2,-0.03782990881651017
Pocillopora_acuta_HIv1_PredGene_g16347.t1,0.352950967487745
Pocillopora_acuta_HIv1_PredGene_g21397.t1,0.07911414375934854
Pocillopora_acuta_HIv1_PredGene_32094_t,-0.14604381115506457
Pocillopora_acuta_HIv1_PredGene_g32037.t1,-0.022401826283234113
Pocillopora_acuta_HIv1_PredGene_g7527.t1,-0.26008192007696906
Pocillopora_acuta_HIv1_PredGene_g23712.t1,0.052285203835913105
Pocillopora_acuta_HIv1_PredGene_g6634.t1,0.015782088591370272
Pocillopora_acuta_HIv1_PredGene_g21896.t1,0.16986276380388662
Pocillopora_acuta_HIv1_PredGene_g22411.t1,0.12912728737024565
Pocillopora_acuta_HIv1_PredGene_g11935.t1,0.18995910837352784
Pocillopora_acuta_HIv1_PredGene_g14418.t1,1.134143839612751
Pocillopora_acuta_HIv1_PredGene_g10252.t1,-0.38352799147841915
Pocillopora_acuta_HIv1_PredGene_g13352.t1,-0.5380314598216234
Pocillopora_acuta_HIv1_PredGene_g28434.t1,0.04025594992778687
Pocillopora_acuta_HIv1_PredGene_g25739.t1,1.8364093117500877
Pocillopora_acuta_HIv1_PredGene_g23486.t1,0.7778638742074883
Pocillopora_acuta_HIv1_PredGene_g5636.t1,-0.2890736562344513
Pocillopora_acuta_HIv1_PredGene_g11617.t1,0.4206837242660289
Pocillopora_acuta_HIv1_PredGene_g2078.t1,0.08406043074344256
Pocillopora_acuta_HIv1_PredGene_g31609.t1,0.029427294765533164
Pocillopora_acuta_HIv1_PredGene_g18583.t1,-1.5172329299598444
Pocillopora_acuta_HIv1_PredGene_g27210.t1,0.6174109857071385
Pocillopora_acuta_HIv1_PredGene_g30440.t1,2.0843913181592395
Pocillopora_acuta_HIv1_PredGene_g7805.t3,0.3652134417892155
Pocillopora_acuta_HIv1_PredGene_g4958.t1,0.0404394770977329
Pocillopora_acuta_HIv1_PredGene_g27397.t1,0.6547443789837464
Pocillopora_acuta_HIv1_PredGene_g16522.t1,-0.4011080975164901
Pocillopora_acuta_HIv1_PredGene_g19135.t1,-0.21173065232779084
Pocillopora_acuta_HIv1_PredGene_g23716.t1,-0.21977302341071572
Pocillopora_acuta_HIv1_PredGene_g905.t1,-0.36630478620182494
Pocillopora_acuta_HIv1_PredGene_g21567.t1,-0.8334209096547531
Pocillopora_acuta_HIv1_PredGene_g8942.t1,-0.1693333446138322
Pocillopora_acuta_HIv1_PredGene_g24143.t1,-1.5235177464024037
Pocillopora_acuta_HIv1_PredGene_g5260.t1,-0.24704806015755632
Pocillopora_acuta_HIv1_PredGene_g13478.t1,0.15294542853836457
Pocillopora_acuta_HIv1_PredGene_11311_t,0.13639827252084896
Pocillopora_acuta_HIv1_PredGene_g23569.t1,0.06472659172455278
Pocillopora_acuta_HIv1_PredGene_g22074.t1,-0.07114687689193121
Pocillopora_acuta_HIv1_PredGene_g3562.t1,0.21674822928626913
Pocillopora_acuta_HIv1_PredGene_g15870.t1,-0.28684700915990247
Pocillopora_acuta_HIv1_PredGene_g24124.t1,-0.2530158543234176
Pocillopora_acuta_HIv1_PredGene_g32186.t1,0.19057759855960243
Pocillopora_acuta_HIv1_PredGene_g12682.t1,0.008690424093633816
Pocillopora_acuta_HIv1_PredGene_g32919.t1,-0.024193740402176516
Pocillopora_acuta_HIv1_PredGene_g18069.t1,0.310091095755674
Pocillopora_acuta_HIv1_PredGene_g6411.t2,-0.19112902144617963
Pocillopora_acuta_HIv1_PredGene_374_t,-1.5820829665646883
Pocillopora_acuta_HIv1_PredGene_g24622.t1,0.08395785251669428
Pocillopora_acuta_HIv1_PredGene_g2906.t1,0.270723461460612
Pocillopora_acuta_HIv1_PredGene_g6413.t1,0.16488267188195907
Pocillopora_acuta_HIv1_PredGene_g29373.t1,0.27965841769854893
Pocillopora_acuta_HIv1_PredGene_g7369.t1,-0.5612651582610025
Pocillopora_acuta_HIv1_PredGene_g1875.t1,-0.7917894300090218
Pocillopora_acuta_HIv1_PredGene_g14621.t1,0.2628098125799292
Pocillopora_acuta_HIv1_PredGene_g6627.t1,-0.6806673575050843
Pocillopora_acuta_HIv1_PredGene_g25988.t1,-1.3604058602828732
Pocillopora_acuta_HIv1_PredGene_g14602.t1,-0.6300101719508864
Pocillopora_acuta_HIv1_PredGene_g30653.t1,0.04733624164349343
Pocillopora_acuta_HIv1_PredGene_g15935.t1,-0.7590503774809598
Pocillopora_acuta_HIv1_PredGene_g27092.t1,-0.14042712685533537
Pocillopora_acuta_HIv1_PredGene_g29588.t1,1.090287866175604
Pocillopora_acuta_HIv1_PredGene_g25415.t1,-0.3586789758919346
Pocillopora_acuta_HIv1_PredGene_g5576.t1,0.7725941438643892
Pocillopora_acuta_HIv1_PredGene_g13350.t1,-0.10713792657194192
Pocillopora_acuta_HIv1_PredGene_g23381.t1,-0.47657836862795683
Pocillopora_acuta_HIv1_PredGene_g11292.t1,0.28780363575756424
Pocillopora_acuta_HIv1_PredGene_g32158.t1,0.14386538127785112
Pocillopora_acuta_HIv1_PredGene_g13867.t1,-0.05917310547987681
Pocillopora_acuta_HIv1_PredGene_g5574.t1,1.052830003823653
Pocillopora_acuta_HIv1_PredGene_g16769.t1,-0.07588217641058506
Pocillopora_acuta_HIv1_PredGene_g22693.t1,-0.041457105239061126
Pocillopora_acuta_HIv1_PredGene_g27128.t1,-0.4876846307298162
Pocillopora_acuta_HIv1_PredGene_g7925.t1,-0.5332831988245899
Pocillopora_acuta_HIv1_PredGene_g25417.t1,0.1844291794690227
Pocillopora_acuta_HIv1_PredGene_g6996.t1,-0.23100549825284744
Pocillopora_acuta_HIv1_PredGene_g12392.t1,-1.3395881220562724
Pocillopora_acuta_HIv1_PredGene_g28037.t1,-0.04553020462028056
Pocillopora_acuta_HIv1_PredGene_g5662.t1,0.42684414977810486
Pocillopora_acuta_HIv1_PredGene_g32197.t1,0.007427227803312366
Pocillopora_acuta_HIv1_PredGene_g285.t1,0.24576100472205667
Pocillopora_acuta_HIv1_PredGene_14247_t,0.33868734792290695
Pocillopora_acuta_HIv1_PredGene_g942.t1,0.38147771649720164
Pocillopora_acuta_HIv1_PredGene_g27221.t1,1.489523877140446
Pocillopora_acuta_HIv1_PredGene_g15181.t1,0.19016655257415185
Pocillopora_acuta_HIv1_PredGene_g345.t1,0.049500899362726426
Pocillopora_acuta_HIv1_PredGene_g15058.t1,0.7996836059951555
Pocillopora_acuta_HIv1_PredGene_g22786.t1,0.565538249376225
Pocillopora_acuta_HIv1_PredGene_g9515.t1,0.7292974840679124
Pocillopora_acuta_HIv1_PredGene_g12304.t2,-0.08498559998230468
Pocillopora_acuta_HIv1_PredGene_g9837.t1,0.09419793634374932
Pocillopora_acuta_HIv1_PredGene_g19635.t1,0.27341414448523343
Pocillopora_acuta_HIv1_PredGene_g29919.t2,0.6356654653099496
Pocillopora_acuta_HIv1_PredGene_9539_t,0.18167969154536717
Pocillopora_acuta_HIv1_PredGene_g22121.t1,-0.5626144865123661
Pocillopora_acuta_HIv1_PredGene_g30292.t1,-1.6456880185283531
Pocillopora_acuta_HIv1_PredGene_g29242.t1,0.14424170001962847
Pocillopora_acuta_HIv1_PredGene_g8951.t1,0.27255322334276477
Pocillopora_acuta_HIv1_PredGene_g15863.t1,0.08988693596789044
Pocillopora_acuta_HIv1_PredGene_g15651.t2,-0.3820790261125313
Pocillopora_acuta_HIv1_PredGene_g28939.t1,0.13054892013333708
Pocillopora_acuta_HIv1_PredGene_5760_t,0.1307252550791912
Pocillopora_acuta_HIv1_PredGene_g10282.t1,0.23707461049589595
Pocillopora_acuta_HIv1_PredGene_g33349.t1,-0.2901343251797458
Pocillopora_acuta_HIv1_PredGene_19763_t,-0.10546079309819266
Pocillopora_acuta_HIv1_PredGene_g30829.t1,0.3145216272696668
Pocillopora_acuta_HIv1_PredGene_g11792.t1,0.18699945756134395
Pocillopora_acuta_HIv1_PredGene_g20486.t1,0.4439621324858535
Pocillopora_acuta_HIv1_PredGene_g15088.t1,-0.5594911267512508
Pocillopora_acuta_HIv1_PredGene_g5451.t1,-0.3987403864996989
Pocillopora_acuta_HIv1_PredGene_14374_t,-0.3221203934527443
Pocillopora_acuta_HIv1_PredGene_g32152.t3,0.0060180278784667425
Pocillopora_acuta_HIv1_PredGene_g17080.t1,0.03364331321685613
Pocillopora_acuta_HIv1_PredGene_g17148.t1,-0.06584926517261304
Pocillopora_acuta_HIv1_PredGene_g13223.t1,-0.019309543594413413
Pocillopora_acuta_HIv1_PredGene_g19020.t1,0.09422260802805925
Pocillopora_acuta_HIv1_PredGene_g15271.t1,0.1442838519347099
Pocillopora_acuta_HIv1_PredGene_g25367.t1,0.4948764548912572
Pocillopora_acuta_HIv1_PredGene_16533_t,-0.0888093754046919
Pocillopora_acuta_HIv1_PredGene_g5181.t1,0.05819630075100415
Pocillopora_acuta_HIv1_PredGene_g17318.t1,-0.12662402746004645
Pocillopora_acuta_HIv1_PredGene_g11340.t1,0.20791145618494267
Pocillopora_acuta_HIv1_PredGene_g25774.t1,0.24744537908667588
Pocillopora_acuta_HIv1_PredGene_g21618.t1,-1.3411180766382236
Pocillopora_acuta_HIv1_PredGene_31910_t,-0.22845968779751563
Pocillopora_acuta_HIv1_PredGene_g21830.t1,-0.08340468906086464
Pocillopora_acuta_HIv1_PredGene_g31748.t1,0.49023524645422467
Pocillopora_acuta_HIv1_PredGene_g7388.t1,0.2029711591565549
Pocillopora_acuta_HIv1_PredGene_19330_t,-1.3889210483698233
Pocillopora_acuta_HIv1_PredGene_g12354.t1,0.016022855905807768
Pocillopora_acuta_HIv1_PredGene_g15647.t1,0.4082282636014848
Pocillopora_acuta_HIv1_PredGene_g20444.t1,-0.42266087811358516
Pocillopora_acuta_HIv1_PredGene_g23725.t1,-0.17194777967913663
Pocillopora_acuta_HIv1_PredGene_g16316.t1,0.05165622525928459
Pocillopora_acuta_HIv1_PredGene_g15956.t1,-0.3944067640270256
Pocillopora_acuta_HIv1_PredGene_23185_t,0.15572169550714027
Pocillopora_acuta_HIv1_PredGene_g10037.t2,-0.42239662924016147
Pocillopora_acuta_HIv1_PredGene_g20892.t1,-0.4375885418186979
Pocillopora_acuta_HIv1_PredGene_g38.t1,-0.23305069210380927
Pocillopora_acuta_HIv1_PredGene_g4560.t1,0.08928942144248789
Pocillopora_acuta_HIv1_PredGene_g13589.t1,-0.19305798244282588
Pocillopora_acuta_HIv1_PredGene_g28276.t1,0.04959779472209764
Pocillopora_acuta_HIv1_PredGene_27101_t,-1.0755688597428488
Pocillopora_acuta_HIv1_PredGene_g25508.t1,0.5643392643525597
Pocillopora_acuta_HIv1_PredGene_g6218.t1,0.21427758838978384
Pocillopora_acuta_HIv1_PredGene_g32470.t1,6.576105000166397
Pocillopora_acuta_HIv1_PredGene_g9375.t2,-0.13156325647739708
Pocillopora_acuta_HIv1_PredGene_g11019.t1,0.07373086164676042
Pocillopora_acuta_HIv1_PredGene_g16575.t1,-0.2958774963186092
Pocillopora_acuta_HIv1_PredGene_g28162.t1,0.03190680605158772
Pocillopora_acuta_HIv1_PredGene_21441_t,3.215378944619439
Pocillopora_acuta_HIv1_PredGene_g19832.t1,-1.172615106683123
Pocillopora_acuta_HIv1_PredGene_g22641.t1,-0.2733195944179815
Pocillopora_acuta_HIv1_PredGene_g27943.t1,0.01576742192016528
Pocillopora_acuta_HIv1_PredGene_g31824.t1,0.0047997229035847975
Pocillopora_acuta_HIv1_PredGene_g19752.t1,-0.14354811415073776
Pocillopora_acuta_HIv1_PredGene_12487_t,-0.03189552512248823
Pocillopora_acuta_HIv1_PredGene_g8230.t1,0.06895204894050595
Pocillopora_acuta_HIv1_PredGene_g6928.t1,0.4645458718470941
Pocillopora_acuta_HIv1_PredGene_g2436.t1,-0.30790721762953677
Pocillopora_acuta_HIv1_PredGene_g12217.t1,-0.43083831573321313
Pocillopora_acuta_HIv1_PredGene_g10980.t1,-2.2429030751840737
Pocillopora_acuta_HIv1_PredGene_g12799.t1,-0.3205999357003706
Pocillopora_acuta_HIv1_PredGene_7726_t,-0.9429305572135102
Pocillopora_acuta_HIv1_PredGene_g5020.t1,0.10647520255120044
Pocillopora_acuta_HIv1_PredGene_g615.t1,0.0018165212299096711
Pocillopora_acuta_HIv1_PredGene_g21792.t1,0.10500123513640326
Pocillopora_acuta_HIv1_PredGene_g19449.t1,-0.03408655758501264
Pocillopora_acuta_HIv1_PredGene_g12401.t1,-0.43330851107045326
Pocillopora_acuta_HIv1_PredGene_g23083.t1,0.15147030376396792
Pocillopora_acuta_HIv1_PredGene_g3607.t1,0.2164526627571703
Pocillopora_acuta_HIv1_PredGene_g3605.t1,-0.04112880002715823
Pocillopora_acuta_HIv1_PredGene_g27610.t1,-0.13960731499098994
Pocillopora_acuta_HIv1_PredGene_g408.t1,0.09871523173411494
Pocillopora_acuta_HIv1_PredGene_g23329.t1,0.15132452653048115
